"e401","p401","tw_adjust_original","net_tfa_adjust_original","net_nifa","age","inc","db","ira","hequity","educ","fsize","marr","male","twoearn","withdrawal"
0,0,188513,8513,158513,33,79499,0,0,120000,16,4,1,0,0,0
0,0,132434,12434,154898,61,103448,1,7536,120000,18,2,1,0,1,1
0,0,40600,-4400,145600,45,46070,0,0,31000,12,4,1,0,1,0
0,0,24900,900,150900,51,36059,0,0,15000,12,3,1,0,1,0
0,0,94899,30899,150899,60,35549,0,30000,53000,11,2,1,0,1,1
0,0,439599,64599,151599,64,23135,0,62999.9999999999,80000,12,2,1,0,0,1
0,0,74800,16300,149300,25,40805,1,17000,55000,16,1,0,1,0,0
0,0,3800,3800,153800,33,10214,0,0,0,14,1,0,0,0,0
0,0,51400,5200,155200,44,45572,0,0,44200,14,4,1,0,1,0
0,0,11600,-5400,144600,55,23165,1,0,15000,12,3,1,0,1,0
0,0,48425,-175,149825,64,21791,0,0,40000,12,2,1,0,0,1
0,0,0,0,150000,46,20198,0,0,0,8,1,0,1,0,0
0,0,36203,-12797,137203,41,35519,0,0,42000,12,3,1,0,1,0
0,0,1750,-3100,146900,41,22571,0,0,0,18,3,0,0,0,0
0,0,-1000,-1000,149000,30,14624,0,0,0,12,1,0,1,0,0
0,0,63749,1749,151749,27,10940,0,0,59000,12,1,0,1,0,0
0,0,2655,310,150310,26,19073,0,0,0,13,1,0,0,0,0
0,0,500,0,150000,43,7139,0,0,0,12,3,0,0,0,0
0,0,-6500,-10500,139500,36,27599,0,0,0,15,4,0,0,0,0
0,0,1207,-500,149500,52,21599,1,0,0,17,1,0,0,0,0
0,0,1250,250,150250,29,35099,0,0,0,12,1,0,1,0,0
0,0,27199,3699,153699,48,70589,1,0,15000,18,4,1,0,1,0
0,0,54741,-501,149499,30,7335,0,0,50000,12,1,1,1,0,0
0,0,156510,-250,149750,34,100028,0,0,156760,13,5,1,0,1,0
0,0,260706,158206,208206,53,40826,0,1e+05,57500,12,4,1,0,1,0
0,0,297150,197150,307150,41,74591,0,20000,1e+05,15,3,1,0,0,0
0,0,169242,109000,236000,54,58652.0000000001,1,23000,55000,15,3,0,0,0,0
0,0,-1600,-1600,148400,36,8003,0,0,0,12,5,1,0,0,0
0,0,3000,3000,150000,44,15299,0,3000,0,9,2,1,0,0,0
0,0,800,-46500,103500,46,19703,0,0,43500,16,3,0,1,0,0
0,0,0,0,150000,35,26699,0,0,0,12,3,1,0,1,0
0,0,72500,24500,174500,44,52064,0,0,48000,12,5,1,0,1,0
0,0,-13786,-16586,133414,52,7439,0,0,0,18,1,0,0,0,0
0,0,24879,12079,162079,44,21410,0,0,4000,12,2,1,0,1,0
0,0,0,0,150000,29,21599,0,0,0,12,1,0,0,0,0
0,0,3350,0,150000,27,8999,0,0,0,12,1,0,1,0,0
0,0,-6586,-6586,143414,48,18536,0,0,0,14,2,0,0,0,0
0,0,21203,-2797,147203,39,13511,1,0,24000,12,3,1,0,1,0
0,0,132000,12000,162000,55,34541,0,0,120000,12,4,1,0,1,0
0,0,8461,0,150000,36,15599,0,0,0,14,3,0,0,0,0
0,0,7300,100,150100,29,21674,0,0,0,13,1,0,1,0,0
0,0,107214,25049,160049,37,32441,1,15000,75000,16,1,0,1,0,0
0,0,-510,-510,149490,26,10220,0,0,0,9,5,1,0,0,0
0,0,0,0,150000,53,12851,0,0,0,6,5,1,0,0,0
0,0,172999,-4001,145999,38,13277,0,0,175000,12,4,0,0,0,0
0,0,46957,-743,149257,61,20255,0,0,45000,9,1,0,1,0,1
0,0,204774,3049,153049,37,48704,0,0,41100,18,3,0,0,0,0
0,0,12500,0,150000,27,20459,0,0,11500,12,3,1,0,1,0
0,0,68000,2000,152000,30,46007,0,0,62000,10,4,1,0,0,0
0,0,373750,224500,373000,44,92698.9999999999,1,1500,90000,16,1,0,1,0,0
0,0,149600,136000,277000,57,76229,1,9000,0,18,1,0,0,0,0
0,0,13000,-2000,148000,55,34469,0,0,15000,12,4,1,0,1,0
0,0,-12951,-12951,137049,34,29165,0,0,0,18,2,1,0,0,0
0,0,1000,0,150000,46,18959,0,0,0,8,1,0,1,0,0
0,0,185100,600,150600,44,60479,0,0,183400,12,2,1,0,1,0
0,0,4805,1635,151635,32,25493,1,0,0,18,1,0,0,0,0
0,0,65800,5800,155800,48,27275,1,0,50000,16,4,1,0,1,0
0,0,0,0,150000,29,7649,0,0,0,12,1,0,0,0,0
0,0,24650,650,150650,61,30512,0,0,24000,11,2,1,0,0,1
0,0,43000,0,150000,59,7823.00000000001,0,0,43000,11,4,0,0,0,0
0,0,68449,-1501,148499,61,21629,1,0,66000,15,3,0,0,0,1
0,0,1800,1800,151800,27,15098,0,0,0,6,5,1,0,0,0
0,0,25799,-3201,146799,34,35867,0,0,29000,13,4,1,0,1,0
0,0,42250,12200,162200,34,43874,0,0,24000,14,3,0,0,0,0
0,0,18620,-6380,143620,40,50816,0,0,0,12,5,1,0,1,0
0,0,20550,-600,149400,55,7988.00000000001,0,0,19000,11,2,0,0,0,0
0,0,77,77,150077,35,16193,1,0,0,15,1,0,1,0,0
0,0,146890,34890,157000,45,65038.9999999999,0,27890,55000,14,2,1,0,1,0
0,0,0,0,150000,57,10796,0,0,0,11,2,0,1,0,0
0,0,165300,3300,153300,35,22799,0,0,162000,17,3,1,0,0,0
0,0,71000,-7000,142000,45,44018,0,1000,68000,16,5,1,0,1,0
0,0,0,0,150000,38,8288,1,0,0,10,3,0,0,0,0
0,0,6150,3200,153200,49,39800,0,0,0,11,1,0,0,0,0
0,0,100,100,150100,44,12647,0,0,0,12,2,1,0,0,0
0,0,46977,-23,149977,42,27695,0,0,45000,12,2,1,0,0,0
0,0,29275,1300,151300,35,23999,0,0,23000,16,1,0,1,0,0
0,0,167196,42196,192196,56,64331,0,0,125000,12,5,1,0,0,0
0,0,271992,46992,168492,37,51797,0,28500,85000,15,3,1,0,1,0
0,0,-1479,-1479,148521,38,19496,0,0,0,11,2,1,0,0,0
0,0,556,-444,149556,31,15911,0,0,0,12,3,0,0,0,0
0,0,-2900,-3900,146100,26,19202,1,0,0,15,1,1,1,0,0
0,0,160000,10000,160000,42,38342,0,0,150000,12,4,1,0,1,0
0,0,-6050,-6550,143450,28,7019.00000000001,0,0,0,18,1,0,0,0,0
0,0,-7045,-9795,140205,26,24167,0,0,0,13,1,0,0,0,0
0,0,70200,200,150200,63,36251,0,0,60000,12,2,1,0,0,1
0,0,37841,599,150599,27,10835,0,0,32000,14,3,0,0,0,0
0,0,184250,25500,163500,57,49427,0,12000,153000,16,1,0,0,0,0
0,0,30600,-4100,145900,26,61709,0,0,28000,11,5,1,0,0,0
0,0,149200,-800,149200,53,26621,1,0,150000,10,3,1,0,1,0
0,0,177787,4787,154787,49,41489,0,0,173000,12,2,1,0,1,0
0,0,18999,999,150999,26,55778,0,0,18000,15,2,1,0,1,0
0,0,23499,20999,149999,51,7469,0,21000,2500,12,1,0,0,0,0
0,0,65200,-2800,147200,43,54647,0,0,68000,12,4,1,0,1,0
0,0,94995,10220,150220,49,18116,0,10000,75000,12,1,0,0,0,0
0,0,22325,-1675,148325,32,58166,0,0,14000,12,5,1,0,1,0
0,0,76748,59748,209748,41,15119,0,0,17000,12,5,1,0,0,0
0,0,88300,-2200,147800,25,27629,0,0,89000,13,1,0,1,0,0
0,0,-10642,-10642,139358,35,8648.00000000001,0,0,0,13,5,1,0,0,0
0,0,50000,0,150000,36,20999,0,0,0,14,1,0,1,0,0
0,0,95000,1500,151500,49,25919,0,0,90000,10,1,0,1,0,0
0,0,5000,0,150000,25,14171,0,0,0,14,1,0,1,0,0
0,0,29900,18600,153600,33,31439,0,15000,10000,16,2,1,0,1,0
0,0,14500,12000,162000,62,21779,0,0,2500,14,2,1,0,0,1
0,0,-4387,-4391,145609,38,18929,0,0,0,12,4,0,0,0,0
0,0,50749,3749,152049,60,43424,0,1700,47000,11,4,1,0,1,1
0,0,5931,2000,152000,64,30191,0,0,0,16,2,1,0,0,1
0,0,55248,-2252,147748,42,20330,1,0,55000,12,3,0,0,0,0
0,0,55974,54624,204624,43,25907,1,0,0,13,3,0,1,0,0
0,0,2400,-3100,146900,27,24650,0,0,5500,14,1,0,1,0,0
0,0,6550,-17700,132300,61,38879,1,0,19000,13,2,0,1,0,1
0,0,146043,2500,152500,64,21110,0,0,138000,14,1,0,0,0,1
0,0,196325,-400,149600,55,32399,1,0,177500,16,4,0,0,0,0
0,0,24500,0,150000,30,23999,0,0,22000,16,1,0,1,0,0
0,0,140550,48000,198000,53,11537,0,0,51000,13,2,0,0,0,0
0,0,85400,50400,150400,38,74723,0,50000,35000,18,2,1,0,1,0
0,0,256350,90550,211550,39,159695,0,29000,25800,16,2,1,0,1,0
0,0,82400,300,150300,35,54749,0,0,20100,12,5,1,0,1,0
0,0,66100,39100,179600,33,52493,0,9500.00000000001,27000,14,4,1,1,1,0
0,0,148302,80802,180802,43,99152,1,50000,67500,18,2,1,0,1,0
0,0,-500,-2000,148000,27,14759,0,0,0,13,5,0,0,0,0
0,0,80500,500,150500,55,21551,0,0,80000,11,5,1,0,1,0
0,0,44800,-8800,141200,56,11489,0,0,47500,12,2,1,0,1,0
0,0,2254,754,145674,35,22442,0,5080,1500,12,5,1,0,0,0
0,0,410999,95999,230999,34,77333,0,15000,3e+05,12,3,1,0,1,0
0,0,243500,2500,152500,43,22649,0,0,52000,12,5,1,0,1,0
0,0,2212,-8388,140892,28,28529,0,720,10600,12,3,1,0,1,0
0,0,39000,24000,158000,37,48179,0,16000,15000,18,4,1,0,0,0
0,0,38636,5300,151300,37,54620,0,4000,6000,18,4,0,0,0,0
0,0,41826,826,150826,47,16955,0,0,40000,12,2,1,0,0,0
0,0,100,100,150100,26,24308,0,0,0,12,3,1,0,0,0
0,0,5750,400,150400,31,19139,1,0,2000,12,1,0,1,0,0
0,0,108103,76678,226678,49,37457,1,0,24000,12,2,0,0,0,0
0,0,35300,29599,179599,51,28658,1,0,0,14,1,0,0,0,0
0,0,-1171,-5396,144604,27,10400,0,0,0,15,1,0,0,0,0
0,0,34935,0,150000,38,12749,0,0,12000,4,2,0,1,0,0
0,0,494576,334576,450976,49,110759,0,33600,96000,18,4,1,0,1,0
0,0,34350,-4450,145550,55,15149,0,0,38000,9,4,1,0,0,0
0,0,16254,-108,149892,52,11114,0,0,0,6,1,0,0,0,0
0,0,145359,48486,185754,64,34880,0,12732,60000,8,2,1,0,0,1
0,0,169330,330,150330,54,53474,0,0,80000,12,2,1,0,1,0
0,0,2000,500,150500,35,8699,0,0,0,12,2,0,0,0,0
0,0,12950,-550,149450,30,15821,0,0,11000,15,4,1,0,0,0
0,0,6490,1490,151490,38,12815,0,0,5000,10,4,1,0,0,0
0,0,6249,6249,149249,34,45044,0,7000,0,16,4,1,0,0,0
0,0,-9988,-9988,140012,40,22688,0,0,0,14,5,0,0,0,0
0,0,19260,-740,149260,63,21629,0,0,20000,15,2,0,0,0,1
0,0,42191,-2025,147975,62,9893.00000000001,0,0,43050,8,3,0,0,0,1
0,0,49500,27500,177500,44,44204,0,0,0,12,4,1,0,1,0
0,0,153325,15325,154525,46,87149,0,10800,138000,15,2,1,0,1,0
0,0,9250,6300,156300,26,35819,0,0,0,13,1,0,0,0,0
0,0,78130,9130,151606,39,16691,0,7524,65000,12,2,1,0,1,0
0,0,0,0,150000,31,11450,0,0,0,10,4,0,0,0,0
0,0,18075,750,150750,28,24689,0,0,13000,18,1,0,0,0,0
0,0,3000,0,150000,35,9101,0,0,0,15,2,0,0,0,0
0,0,31700,14700,151800,46,35708,0,12900,7000,17,2,1,0,0,0
0,0,-2764,-9764,140236,43,11453,0,0,0,12,5,1,0,0,0
0,0,4649,1399,150599,32,24107,0,800,0,18,1,0,1,0,0
0,0,19605,2905,152905,51,19955,0,0,16700,12,3,1,0,0,0
0,0,23100,1600,151600,32,12884,0,0,20000,12,2,1,0,0,0
0,0,5075,75,150075,34,33104,0,0,5000,11,5,1,1,0,0
0,0,334200,111700,205700,50,70901.0000000001,0,56000,222500,15,4,1,0,1,0
0,0,38000,17000,157000,39,42008,1,10000,16000,18,1,0,0,0,0
0,0,2300,300,150300,26,16094,0,0,0,12,3,1,0,0,0
0,0,3400,3400,149400,41,26147,1,4000,0,12,3,0,0,0,0
0,0,83625,-6875,143125,44,27410,0,0,80000,12,5,1,0,1,0
0,0,1160,-2040,147960,46,14423,0,0,0,8,4,1,0,0,0
0,0,205500,120500,270500,59,84158,0,0,85000,14,2,1,0,0,0
0,0,61000,21000,171000,43,37775,1,0,40000,12,4,1,0,1,0
0,0,49638,47488,194300,48,26915,1,3188,0,16,1,0,1,0,0
0,0,84000,-2000,148000,39,62129,0,0,77999.9999999999,18,5,1,0,0,0
0,0,30424,5424,153224,46,38996,0,2200,25000,12,3,1,0,0,0
0,0,28499,28499,168499,43,52259,0,10000,0,14,5,1,0,0,0
0,0,2150,2150,152150,28,14876,0,0,0,16,2,1,0,0,0
0,0,3400,-600,149400,32,11474,0,0,4000,12,4,1,0,0,0
0,0,800,0,150000,27,11453,0,0,0,10,5,1,0,0,0
0,0,142400,27400,156400,50,60299,0,21000,37000,12,2,1,0,1,0
0,0,-2700,-2700,147300,52,25019,1,0,0,12,1,0,0,0,0
0,0,23449,-18051,131949,36,10211,0,0,33000,14,4,1,0,0,0
0,0,218896,57996,180996,46,81161,0,27000,160000,18,4,1,0,1,0
0,0,41700,-800,149200,55,12779,0,0,42500,8,3,1,1,0,0
0,0,219244,54719,154719,61,27653,0,50000,50000,14,1,0,0,0,1
0,0,11050,1450,151450,40,40619,0,0,9600,11,4,1,0,1,0
0,0,17894,-9456,140544,41,24011,0,0,24000,15,3,0,0,0,0
0,0,9584,15,150015,34,17135,1,0,0,14,3,0,1,0,0
0,0,-3900,-5400,144600,43,19562,0,0,0,16,1,0,0,0,0
0,0,680,-20,149980,56,18401,0,0,0,12,4,1,0,1,0
0,0,1200,1200,151200,27,30161,0,0,0,8,5,1,1,0,0
0,0,47000,500,150500,40,35669,0,0,46500,6,5,1,0,0,0
0,0,1100,-12500,137500,27,39407,0,0,9600,16,4,1,0,1,0
0,0,1057,57,150057,33,19766,0,0,0,13,3,1,1,1,0
0,0,47150,-6850,136900,45,22505,0,6250,44000,12,4,1,0,0,0
0,0,10450,-3050,146950,42,29075,0,0,13000,12,3,1,0,1,0
0,0,1750,-1600,148400,38,12311,0,0,0,12,1,0,0,0,0
0,0,60000,18000,168000,41,44759,0,0,42000,18,4,1,0,1,0
0,0,-4631,-4631,145369,33,31535,0,0,0,14,5,1,0,1,0
0,0,128600,24100,160100,61,28499,0,14000,42500,13,2,1,0,1,1
0,0,161001,2001,152001,54,32519,0,0,139000,12,2,1,0,1,0
0,0,2000,2000,152000,34,16394,0,0,0,16,4,1,0,0,0
0,0,57000,-3000,147000,50,19919,0,0,60000,12,5,1,0,1,0
0,0,-4150,-4900,145100,38,18926,0,0,0,12,2,0,0,0,0
0,0,-4590,-5590,144410,42,23003,0,0,0,12,4,1,0,0,0
0,0,-200,-400,149600,42,24407,0,0,0,12,1,0,0,0,0
0,0,51175,12000,156000,35,51359,0,6000,35000,16,1,0,0,0,0
0,0,0,0,150000,58,20015,0,0,0,5,2,1,0,0,0
0,0,0,0,150000,40,12239,0,0,0,4,4,1,1,0,0
0,0,77175,-2400,147600,54,18254,1,0,75000,12,3,0,0,0,0
0,0,170975,21300,166300,45,33821,0,5000,145000,14,3,0,0,0,0
0,0,-1000,-1000,149000,29,10349,0,0,0,16,5,1,0,0,0
0,0,300,300,150300,38,10244,0,0,0,7,3,1,0,0,0
0,0,-200,-200,149800,49,8534,0,0,0,10,1,0,0,0,0
0,0,2053,0,150000,46,28799,1,0,2000,12,2,0,1,0,0
0,0,5175,-500,149500,29,89279,1,0,0,13,1,0,1,0,0
0,0,138550,59000,185000,50,22823,1,24000,70000,12,1,0,1,0,0
0,0,67200,-3850,146150,60,8848.99999999999,0,0,15000,11,1,0,0,0,1
0,0,2075,-1450,148550,31,22571,0,0,0,14,2,0,0,0,0
0,0,80849,4107,154107,48,28016,0,0,0,12,1,0,0,0,0
0,0,14399,-3351,146649,32,24044,1,0,17000,13,1,0,1,0,0
0,0,25000,5000,155000,34,37532,0,0,20000,11,2,1,0,1,0
0,0,92949,15299,165299,50,14390,0,0,60000,12,1,0,0,0,0
0,0,130248,2648,149120,41,28550,0,3528,127600,12,4,1,0,0,0
0,0,20,20,150020,36,8975.00000000001,0,0,0,12,1,0,1,0,0
0,0,479700,79700,209700,57,43349,0,20000,3e+05,12,2,1,0,0,0
0,0,0,0,150000,32,18749,0,0,0,9,3,0,0,0,0
0,0,20399,14699,164699,25,26399,0,0,0,9,1,0,1,0,0
0,0,21229,-1346,148654,55,29633,0,0,20000,16,2,0,0,0,0
0,0,189000,23000,173000,57,16499,0,0,160000,13,2,1,0,1,0
0,0,178350,128350,217350,45,95183,0,61000,50000,16,5,1,0,1,0
0,0,8953,-600,149400,51,13478,0,0,0,13,1,0,0,0,0
0,0,9450,-550,149450,43,14291,0,0,10000,12,3,1,0,0,0
0,0,3216,-784,149216,41,22799,0,0,0,12,1,0,1,0,0
0,0,19499,-1501,148499,57,27926,0,0,21000,7,4,1,0,1,0
0,0,-400,-400,149600,56,19433,0,0,0,14,5,1,0,0,0
0,0,0,-1000,149000,27,15299,0,0,0,12,1,0,1,0,0
0,0,33703,-6397,143603,43,11102,0,0,0,14,4,0,0,0,0
0,0,57549,1549,151549,54,36995,0,0,56000,13,5,1,0,1,0
0,0,0,0,150000,51,16499,0,0,0,12,5,1,0,0,0
0,0,14675,7199,157199,28,41231,0,0,0,12,2,1,0,1,0
0,0,595898,17398,160048,46,12926,0,7350,267500,12,4,1,0,0,0
0,0,-2000,-2000,148000,62,17339,1,0,0,12,1,0,0,0,1
0,0,-1425,-1800,148200,25,27725,0,0,0,12,5,1,0,0,0
0,0,193500,-17500,132500,48,72809,0,0,0,12,3,1,0,1,0
0,0,114199,4199,154199,38,42905,0,0,110000,12,4,1,0,0,0
0,0,129499,13499,163499,48,65369.0000000001,0,0,116000,14,4,1,0,1,0
0,0,6200,3200,153200,42,116261,0,0,0,18,4,1,0,1,0
0,0,6350,0,150000,59,9704,0,0,0,1,1,0,1,0,0
0,0,50000,0,150000,54,27731,1,0,42000,11,2,1,0,0,0
0,0,6125,2700,152700,31,16526,0,0,0,12,1,0,0,0,0
0,0,62499,21299,171299,49,56645,1,0,40000,12,2,1,0,1,0
0,0,376000,1e+05,202000,59,100940,0,48000,147000,12,2,1,0,1,0
0,0,99900,17900,167900,58,58958,0,0,77999.9999999999,12,2,1,0,0,0
0,0,675,-7000,143000,43,21791,1,0,0,12,1,0,0,0,0
0,0,54017,17,150017,48,16664,0,0,48000,12,3,1,0,0,0
0,0,993,-100,149900,25,14894,0,0,0,14,1,0,1,0,0
0,0,159649,8999,156999,58,13403,0,2000,147300,11,1,0,0,0,0
0,0,950,200,150200,41,10199,0,0,0,12,2,0,0,0,0
0,0,45300,300,150300,34,13817,0,0,45000,12,3,1,1,0,0
0,0,-1400,-1400,148600,34,16685,0,0,0,10,4,1,1,1,0
0,0,21230,17299,167299,57,43967,0,0,0,14,2,1,0,0,0
0,0,37200,4200,154200,57,27365,0,0,33000,12,2,1,0,0,0
0,0,-1000,-1000,149000,34,16319,0,0,0,14,1,0,1,0,0
0,0,1499,1499,151499,49,41657,0,0,0,16,1,0,0,0,0
0,0,-5872,-5872,144128,29,28004,0,0,0,12,5,1,0,0,0
0,0,7500,2500,152500,37,30539,0,0,5000,14,3,1,0,1,0
0,0,30000,0,150000,64,13121,0,0,30000,12,2,1,0,0,1
0,0,314300,214300,312300,43,84899,1,52000,65000,18,3,1,0,1,0
0,0,67000,67000,217000,52,27779,0,0,0,15,1,0,1,0,0
0,0,9650,3550,153550,28,21266,0,0,0,12,1,0,0,0,0
0,0,2700,100,150100,54,23357,0,0,0,13,4,0,0,0,0
0,0,35075,400,150400,41,25271,0,0,32000,12,3,0,1,0,0
0,0,2280,2280,152280,30,23267,0,0,0,12,3,1,0,1,0
0,0,28725,-3000,147000,25,33749,0,0,0,16,1,0,1,0,0
0,0,146853,92800,154200,52,100595,0,0,25000,18,2,0,1,0,0
0,0,26766,-900,149100,28,39617,0,0,25000,13,3,0,0,0,0
0,0,47020,8420,158420,42,66110,0,0,26000,17,4,1,0,1,0
0,0,206700,33700,155700,47,38945,0,22000,143000,12,4,1,0,1,0
0,0,99,99,150099,42,15305,0,0,0,10,1,1,1,0,0
0,0,7140,1140,151140,36,34487,0,0,0,11,5,1,1,1,0
0,0,-28550,-29050,120950,48,16559,0,0,0,18,2,0,0,0,0
0,0,231463,-4537,133463,41,95705,0,12000,0,16,5,1,0,0,0
0,0,61800,14800,162100,53,37481,0,2700,45000,12,3,1,0,1,0
0,0,17860,360,150360,26,30719,0,0,17500,16,1,0,0,0,0
0,0,56505,3999,153999,59,15449,0,0,48000,12,1,0,0,0,0
0,0,144966,79966,206298,47,20909,0,23668,65000,12,4,1,0,1,0
0,0,78072,13497,163497,59,13775,0,0,60000,7,1,0,0,0,0
0,0,0,0,150000,38,8669.00000000001,0,0,0,12,5,0,0,0,0
0,0,3365,15,150015,46,7637,0,0,0,13,4,0,0,0,0
0,0,5050,5050,142050,32,95959.9999999999,1,13000,0,17,2,1,0,1,0
0,0,58749,-2501,147499,52,11909,1,0,10900,12,1,0,1,0,0
0,0,414998,-10002,107998,64,49364,1,32000,175000,14,2,1,0,0,1
0,0,11441,-5559,144441,29,31739,0,0,12000,12,5,1,0,0,0
0,0,740,10,150010,34,15389,0,0,0,10,1,0,0,0,0
0,0,34500,8000,158000,28,71258.0000000001,0,0,8500.00000000001,16,2,1,0,1,0
0,0,34099,30999,174999,42,43499,0,6000,3100,14,4,1,0,0,0
0,0,3110,-890,149110,52,10805,0,0,0,13,4,1,0,0,0
0,0,274100,-900,149100,62,69959,1,0,210000,16,5,1,0,0,1
0,0,174999,4999,154999,53,13109,0,0,170000,12,3,0,0,0,0
0,0,2794,294,150294,47,14039,0,0,0,12,1,0,1,0,0
0,0,54099,8249,158249,63,17732,0,0,45000,10,2,1,0,0,1
0,0,30849,499,150499,60,13289,0,0,27000,7,1,0,1,0,1
0,0,7050,-450,149550,59,25784,0,0,7500.00000000001,12,2,1,0,0,0
0,0,1999,1999,151999,26,20723,0,0,0,12,1,0,1,0,0
0,0,3350,0,150000,64,7673,0,0,0,2,1,0,1,0,1
0,0,-2210,-2210,147790,28,21299,0,0,0,11,3,1,0,1,0
0,0,40,40,150040,51,23459,0,0,0,12,3,1,0,1,0
0,0,131886,75,150075,30,25499,0,0,0,12,2,0,1,0,0
0,0,5175,3600,153600,45,29399,0,0,0,16,2,0,0,0,0
0,0,60000,1340,151340,41,29714,1,0,50000,15,1,0,0,0,0
0,0,1761,-7800,142200,28,42050,0,0,6228,14,2,0,0,0,0
0,0,3943,200,150200,61,18359,0,0,0,9,1,0,0,0,1
0,0,358100,230500,374000,45,76426.9999999999,1,6500,1e+05,18,2,1,0,1,0
0,0,3820,1120,151120,44,20504,1,0,0,12,1,0,1,0,0
0,0,750,0,150000,43,25244,0,0,0,10,1,0,1,0,0
0,0,0,0,150000,29,10079,0,0,0,12,2,0,1,0,0
0,0,88400,29000,179000,58,20066,0,0,50000,17,3,0,0,0,0
0,0,53700,-300,149700,55,22187,1,0,50000,11,5,1,0,1,0
0,0,-8195,-8195,141805,28,27245,0,0,0,14,4,1,0,1,0
0,0,142757,79757,227508,55,38678,1,2249,62000,12,1,0,0,0,0
0,0,-145,-2000,148000,37,69119,0,0,0,16,3,1,0,1,0
0,0,0,0,150000,46,24125,0,0,0,12,5,1,0,0,0
0,0,0,0,150000,29,7289,0,0,0,12,3,1,1,0,0
0,0,-8507,-12750,137250,32,30926,0,0,0,16,1,0,1,0,0
0,0,99930,90930,239430,36,93647,0,1500,0,18,2,1,0,1,0
0,0,69455,-545,149455,56,32435,0,0,70000,8,2,1,0,0,0
0,0,12700,-9300,140700,27,97949,1,0,0,12,1,0,1,0,0
0,0,378600,62800,198800,57,61499,0,14000,115000,13,3,1,1,0,0
0,0,50375,-2300,147700,50,18449,0,0,50000,14,1,0,1,0,0
0,0,56545,-1455,148545,34,24047,0,0,58000,11,5,1,0,1,0
0,0,81799,27299,163799,51,75161,0,13500,30000,13,2,1,0,1,0
0,0,465,465,150465,37,15002,0,0,0,14,1,0,0,0,0
0,0,5779,-900,149100,29,23171,0,0,0,16,1,0,1,0,0
0,0,0,0,150000,33,12359,0,0,0,11,3,0,0,0,0
0,0,8000,0,150000,32,12959,0,0,8000.00000000001,12,3,1,0,0,0
0,0,111685,41710,191710,47,22091,0,0,61000,14,3,0,0,0,0
0,0,4800,-600,149400,30,36065,0,0,5400,10,2,1,0,1,0
0,0,2350,850,150850,41,27044,0,0,0,15,1,0,1,0,0
0,0,5899,5899,155899,43,34607,0,0,0,12,4,1,0,0,0
0,0,189612,24612,164612,60,62699,0,10000,147000,16,3,1,0,0,1
0,0,231759,231759,369759,57,27695,1,12000,0,13,1,0,0,0,0
0,0,159500,32000,182000,37,20999,0,0,125000,17,2,0,0,0,0
0,0,-2870,-3370,146630,63,28907,1,0,0,16,1,0,0,0,1
0,0,77396,17396,155396,61,33089,0,12000,60000,12,2,1,0,0,1
0,0,2575,0,150000,40,19124,0,0,0,12,2,0,0,0,0
0,0,13179,7500,150500,48,29495,0,7000,2000,18,2,0,0,0,0
0,0,84850,-11650,138150,43,56588,0,200,32000,12,4,1,0,1,0
0,0,799,799,150799,49,9227.00000000001,0,0,0,7,1,0,1,0,0
0,0,1015,15,150015,31,16028,0,0,0,13,1,0,1,0,0
0,0,500,0,150000,40,40661,1,0,0,16,3,0,0,0,0
0,0,2700,200,150200,37,17849,0,0,0,12,4,1,0,0,0
0,0,192500,7500,157500,47,33929,0,0,105000,12,4,1,0,0,0
0,0,18125,225,150225,38,29027,1,0,9400,17,1,0,1,0,0
0,0,88407,17407,162235,38,99329,1,5172,51000,18,3,1,1,1,0
0,0,62600,18600,148600,41,42059,1,20000,28000,16,4,1,0,1,0
0,0,1225,500,150500,35,23090,0,0,0,16,3,0,0,0,0
0,0,6100,600,150600,47,13799,0,0,0,12,1,0,1,0,0
0,0,500,0,150000,44,13004,0,0,0,12,1,0,1,0,0
0,0,18000,11500,161500,26,37349,1,0,0,16,1,0,1,0,0
0,0,250,250,150250,39,7664,0,0,0,17,3,0,0,0,0
0,0,34000,4000,154000,63,37319,0,0,30000,8,2,1,0,0,1
0,0,88800,16800,166800,61,48581,1,0,60000,12,2,1,1,1,1
0,0,75840,60840,160840,39,27545,0,50000,9000,12,1,0,1,0,0
0,0,19500,0,150000,42,17999,0,0,10000,1,1,0,1,0,0
0,0,59821,12821,152821,42,56549,0,10000,47000,16,4,1,0,0,0
0,0,25800,21800,171800,44,98878.9999999999,0,0,4000,15,2,1,1,1,0
0,0,-2321,-11000,139000,44,48134,0,0,0,18,1,0,0,0,0
0,0,-96,-96,149904,34,20879,0,0,0,12,3,1,0,1,0
0,0,0,0,150000,27,11630,0,0,0,11,5,1,0,0,0
0,0,8980,-2100,147900,38,31895,1,0,3000,15,5,1,0,1,0
0,0,9500,9500,149500,41,29999,1,10000,0,12,3,0,0,0,0
0,0,-80,-80,149920,31,12035,0,0,0,6,5,1,0,0,0
0,0,8845,-355,149645,41,70670,1,0,7500.00000000001,14,4,1,0,1,0
0,0,1018,16,150016,37,35738,1,0,1002,17,2,1,1,1,0
0,0,41192,12192,152292,27,31829,0,9900,29000,15,3,1,0,1,0
0,0,-3200,-3200,146800,38,32804,0,0,0,12,4,1,0,1,0
0,0,95338,29338,164396,47,51653,0,14942,65000,13,4,1,0,0,0
0,0,54000,19000,169000,63,18548,0,0,35000,3,2,1,0,0,1
